y,x,data
30.354166666666604,119.1041666666665,55.842842000000005
30.354166666666604,119.11249999999987,55.842842000000005
30.354166666666604,119.12083333333321,55.842842000000005
30.354166666666604,119.1291666666665,55.842845999999994
30.354166666666604,119.13749999999986,55.842842000000005
30.354166666666604,119.1458333333332,55.842845999999994
30.354166666666604,119.15416666666651,55.84284
30.354166666666604,119.16249999999987,55.842842000000005
30.354166666666604,119.1708333333332,55.842842000000005
30.354166666666604,119.1791666666665,55.842845999999994
30.354166666666604,119.18749999999987,55.842842000000005
30.354166666666604,119.19583333333321,31.620901
30.354166666666604,119.20416666666655,26.455395000000003
30.354166666666604,119.21249999999986,26.45539
30.354166666666604,119.2208333333332,26.455393
30.354166666666604,119.2291666666665,26.455399
30.354166666666604,119.23749999999987,26.45539
30.354166666666604,119.24583333333321,26.455396999999998
30.354166666666604,119.2541666666665,26.45539
30.354166666666604,119.26249999999986,26.455396999999998
30.354166666666604,119.2708333333332,26.455393
30.354166666666604,119.27916666666651,26.455396999999998
30.354166666666604,119.28749999999985,30.234365000000004
30.354166666666604,119.2958333333332,35.39137
30.354166666666604,119.3041666666665,42.818188
30.354166666666604,119.31249999999987,42.818188
30.354166666666604,119.32083333333321,42.818184
30.354166666666604,119.32916666666655,42.81819
30.354166666666604,119.33749999999986,42.818176
30.354166666666604,119.3458333333332,42.81819
30.354166666666604,119.3541666666665,42.697834
30.354166666666604,119.36249999999987,41.602337
30.354166666666604,119.37083333333321,40.889804999999996
30.354166666666604,119.3791666666665,42.81819
30.354166666666604,119.38749999999986,42.81818
30.354166666666604,119.3958333333332,42.818188
30.354166666666604,119.40416666666651,43.812317
30.354166666666604,119.41249999999985,45.08323
30.354166666666604,119.4208333333332,47.11841
30.354166666666604,119.4291666666665,50.505245
30.354166666666604,119.43749999999987,50.91118
30.354166666666604,119.44583333333321,50.911198
30.354166666666604,119.45416666666655,50.911190000000005
30.354166666666604,119.46249999999986,50.911198
30.354166666666604,119.4708333333332,50.911190000000005
30.354166666666604,119.4791666666665,50.911198
30.354166666666604,119.48749999999987,50.911182000000004
30.354166666666604,119.49583333333321,50.911198
30.354166666666604,119.5041666666665,70.09299
30.354166666666604,119.51249999999986,75.02170600000001
30.354166666666604,119.5208333333332,91.153305
30.354166666666604,119.52916666666651,104.27795
30.354166666666604,119.53749999999985,104.27793
30.354166666666604,119.5458333333332,104.27795
30.354166666666604,119.5541666666665,104.27795
30.354166666666604,119.56249999999987,104.27794
30.354166666666604,119.57083333333321,104.27795
30.354166666666604,119.57916666666655,104.27794
30.354166666666604,119.58749999999986,104.27794
30.354166666666604,119.5958333333332,104.27794
30.354166666666604,119.6041666666665,104.27795
30.354166666666604,119.61249999999987,104.5191
30.354166666666604,119.62083333333321,147.4671
30.354166666666604,119.6291666666665,192.45338
30.354166666666604,119.63749999999986,202.79367
30.354166666666604,119.6458333333332,202.7937
30.354166666666604,119.65416666666651,202.7937
30.354166666666604,119.66249999999985,202.79369
30.354166666666604,119.6708333333332,202.79373
30.354166666666604,119.6791666666665,202.79366000000002
30.354166666666604,119.68749999999987,202.79372
30.354166666666604,119.69583333333321,202.79369
30.354166666666604,119.70416666666655,202.79372
30.354166666666604,119.71249999999986,202.79369
30.354166666666604,119.7208333333332,201.79068
30.354166666666604,119.7291666666665,199.79875
30.354166666666604,119.73749999999987,199.7988
30.354166666666604,119.74583333333321,199.7988
30.354166666666604,119.7541666666665,199.7988
30.354166666666604,119.76249999999986,199.79878
30.354166666666604,119.7708333333332,199.79883
30.354166666666604,119.77916666666651,199.79875
30.354166666666604,119.78749999999985,199.79881
30.354166666666604,119.7958333333332,226.50922999999997
30.354166666666604,119.8041666666665,258.46817000000004
30.354166666666604,119.81249999999987,258.46814
30.354166666666604,119.82083333333321,258.46814
30.354166666666604,119.82916666666655,258.4681
30.354166666666604,119.83749999999986,258.46817000000004
30.354166666666604,119.8458333333332,258.46814
30.354166666666604,119.8541666666665,258.46814
30.354166666666604,119.86249999999987,258.46814
30.354166666666604,119.87083333333321,258.46817000000004
30.354166666666604,119.8791666666665,258.46808
30.354166666666604,119.88749999999986,258.4682
30.354166666666604,119.8958333333332,258.4681
30.354166666666604,119.90416666666651,258.46817000000004
30.354166666666604,119.91249999999985,258.46814
30.354166666666604,119.9208333333332,289.89786000000004
30.354166666666604,119.9291666666665,415.28067000000004
30.354166666666604,119.93749999999987,415.2808
30.354166666666604,119.94583333333321,415.28073
30.354166666666604,119.95416666666655,415.2808
30.354166666666604,119.96249999999986,415.28073
30.354166666666604,119.9708333333332,415.2808
30.354166666666604,119.9791666666665,432.95055999999994
30.354166666666604,119.98749999999987,425.97025
30.354166666666604,119.99583333333321,747.1682
30.354166666666604,120.0041666666665,1488.8922
30.354166666666604,120.01249999999986,1488.8922
30.354166666666604,120.0208333333332,1488.8922
30.354166666666604,120.02916666666651,1488.8918
30.354166666666604,120.03749999999985,1791.6919
30.354166666666604,120.0458333333332,2607.3154
30.354166666666604,120.0541666666665,2438.9026
30.354166666666604,120.06249999999987,2270.3806
30.354166666666604,120.07083333333321,2101.8320000000003
30.354166666666604,120.07916666666655,1932.9913
30.354166666666604,120.08749999999986,1764.0885
30.354166666666604,120.0958333333332,1595.0176
30.354166666666604,120.1041666666665,5545.831999999999
30.354166666666604,120.11249999999987,6273.2197
30.354166666666604,120.12083333333321,2815.1279999999997
30.354166666666604,120.1291666666665,2815.1274
30.354166666666604,120.13749999999986,2815.1279999999997
30.354166666666604,120.1458333333332,2815.1277
30.354166666666604,120.15416666666651,2815.1282
30.354166666666604,120.16249999999985,2820.7883
30.354166666666604,120.1708333333332,3690.9822
30.354166666666604,120.1791666666665,3716.2063
30.354166666666604,120.18749999999987,3716.2073
30.354166666666604,120.19583333333321,3561.2815
30.354166666666604,120.20416666666655,2697.6064
30.354166666666604,120.21249999999986,2681.7837
30.354166666666604,120.2208333333332,2681.784
30.354166666666604,120.2291666666665,2681.7834
30.345833333333267,118.3458333333332,65.457275
30.345833333333267,118.3541666666665,65.457275
30.345833333333267,118.36249999999987,65.457275
30.345833333333267,118.37083333333321,91.09056
30.345833333333267,118.3791666666665,93.76742
30.345833333333267,118.38749999999986,93.767395
30.345833333333267,118.3958333333332,93.76741
30.345833333333267,118.40416666666651,93.76349
30.345833333333267,118.41249999999987,93.74427
30.345833333333267,118.4208333333332,93.72341999999999
30.345833333333267,118.4291666666665,93.702614
30.345833333333267,118.43749999999987,93.92866
30.345833333333267,118.44583333333321,102.190445
30.345833333333267,118.45416666666655,102.215645
30.345833333333267,118.46249999999986,102.21565
30.345833333333267,118.4708333333332,102.21563
30.345833333333267,118.4791666666665,102.21565
30.345833333333267,118.48749999999987,102.21564000000001
30.345833333333267,118.49583333333321,102.21565
30.345833333333267,118.5041666666665,102.215645
30.345833333333267,118.51249999999986,102.21565
30.345833333333267,118.5208333333332,102.21563
30.345833333333267,118.52916666666651,102.21566
30.345833333333267,118.53749999999987,102.21564000000001
30.345833333333267,118.5458333333332,97.7678
30.345833333333267,118.5541666666665,99.382225
30.345833333333267,118.56249999999987,309.21326
30.345833333333267,118.57083333333321,309.2132
30.345833333333267,118.57916666666655,309.21326
30.345833333333267,118.58749999999986,276.392
30.345833333333267,118.5958333333332,160.67297
30.345833333333267,118.6041666666665,68.03624
30.345833333333267,118.61249999999987,68.03625
30.345833333333267,118.62083333333321,68.03623
30.345833333333267,118.6291666666665,68.03625
30.345833333333267,118.63749999999986,68.03624
30.345833333333267,118.6458333333332,68.03625500000001
30.345833333333267,118.65416666666651,68.03624
30.345833333333267,118.66249999999987,68.03624
30.345833333333267,118.6708333333332,68.03624
30.345833333333267,118.6791666666665,68.03625
30.345833333333267,118.68749999999987,68.03624
30.345833333333267,118.69583333333321,50.875744
30.345833333333267,118.70416666666655,38.419086
30.345833333333267,118.71249999999986,38.419086
30.345833333333267,118.7208333333332,38.419090000000004
30.345833333333267,118.7291666666665,38.419094
30.345833333333267,118.73749999999987,38.419086
30.345833333333267,118.74583333333321,38.419094
30.345833333333267,118.7541666666665,38.419086
30.345833333333267,118.76249999999986,38.419086
30.345833333333267,118.7708333333332,38.419090000000004
30.345833333333267,118.77916666666651,38.419094
30.345833333333267,118.78749999999987,38.419086
30.345833333333267,118.7958333333332,38.419094
30.345833333333267,118.8041666666665,38.419086
30.345833333333267,118.81249999999987,38.419086
30.345833333333267,118.82083333333321,38.419090000000004
30.345833333333267,118.82916666666655,38.419094
30.345833333333267,118.83749999999986,38.419086
30.345833333333267,118.8458333333332,38.419094
30.345833333333267,118.8541666666665,38.419086
30.345833333333267,118.86249999999987,38.419086
30.345833333333267,118.87083333333321,38.4512
30.345833333333267,118.8791666666665,40.46799
30.345833333333267,118.88749999999986,40.511757
30.345833333333267,118.8958333333332,40.511759999999995
30.345833333333267,118.90416666666651,40.511757
30.345833333333267,118.91249999999987,40.511757
30.345833333333267,118.9208333333332,89.8109
30.345833333333267,118.9291666666665,105.55958000000001
30.345833333333267,118.93749999999987,115.40053600000002
30.345833333333267,118.94583333333321,115.40052
30.345833333333267,118.95416666666655,115.40052
30.345833333333267,118.96249999999986,115.40053600000002
30.345833333333267,118.9708333333332,115.40052
30.345833333333267,118.9791666666665,91.13231999999999
30.345833333333267,118.98749999999987,32.641937
30.345833333333267,118.99583333333321,26.2238
30.345833333333267,119.0041666666665,24.933335999999997
30.345833333333267,119.01249999999986,24.933335999999997
30.345833333333267,119.0208333333332,24.933335999999997
30.345833333333267,119.02916666666651,24.933338
30.345833333333267,119.03749999999987,24.933335999999997
30.345833333333267,119.0458333333332,24.933338
30.345833333333267,119.0541666666665,24.933335999999997
30.345833333333267,119.06249999999987,24.933335999999997
30.345833333333267,119.07083333333321,24.933335999999997
30.345833333333267,119.07916666666655,24.933338
30.345833333333267,119.08749999999986,24.933335999999997
30.345833333333267,119.0958333333332,35.987507
30.345833333333267,119.1041666666665,55.847603
30.345833333333267,119.11249999999987,55.847606999999996
30.345833333333267,119.12083333333321,55.847603
30.345833333333267,119.1291666666665,55.847609999999996
30.345833333333267,119.13749999999986,55.847606999999996
30.345833333333267,119.1458333333332,55.847609999999996
30.345833333333267,119.15416666666651,55.847603
30.345833333333267,119.16249999999987,55.847606999999996
30.345833333333267,119.1708333333332,55.847603
30.345833333333267,119.1791666666665,55.847614
30.345833333333267,119.18749999999987,55.847603
30.345833333333267,119.19583333333321,28.396036
30.345833333333267,119.20416666666655,26.457651000000002
30.345833333333267,119.21249999999986,26.45765
30.345833333333267,119.2208333333332,26.45765
30.345833333333267,119.2291666666665,26.457655
30.345833333333267,119.23749999999987,26.45765
30.345833333333267,119.24583333333321,34.949096999999995
30.345833333333267,119.2541666666665,39.749736999999996
30.345833333333267,119.26249999999986,38.455009999999994
30.345833333333267,119.2708333333332,37.15905
30.345833333333267,119.27916666666651,35.862312
30.345833333333267,119.28749999999985,38.707454999999996
30.345833333333267,119.2958333333332,42.821842
30.345833333333267,119.3041666666665,42.82184
30.345833333333267,119.31249999999987,42.821842
30.345833333333267,119.32083333333321,42.821835
30.345833333333267,119.32916666666655,42.821842
30.345833333333267,119.33749999999986,42.82183
30.345833333333267,119.3458333333332,42.821842
30.345833333333267,119.3541666666665,42.82184
30.345833333333267,119.36249999999987,42.821842
30.345833333333267,119.37083333333321,42.821835
30.345833333333267,119.3791666666665,42.821842
30.345833333333267,119.38749999999986,42.82183
30.345833333333267,119.3958333333332,42.821842
30.345833333333267,119.40416666666651,45.16449
30.345833333333267,119.41249999999985,47.122433
30.345833333333267,119.4208333333332,47.186893
30.345833333333267,119.4291666666665,50.872066
30.345833333333267,119.43749999999987,50.915524
30.345833333333267,119.44583333333321,50.91554
30.345833333333267,119.45416666666655,50.915535
30.345833333333267,119.46249999999986,50.915535
30.345833333333267,119.4708333333332,50.915535
30.345833333333267,119.4791666666665,50.91554
30.345833333333267,119.48749999999987,50.915527000000004
30.345833333333267,119.49583333333321,50.91554
30.345833333333267,119.5041666666665,50.91553
30.345833333333267,119.51249999999986,50.91554
30.345833333333267,119.5208333333332,69.45445
30.345833333333267,119.52916666666651,92.95758000000001
30.345833333333267,119.53749999999985,104.28683000000001
30.345833333333267,119.5458333333332,104.286835
30.345833333333267,119.5541666666665,104.28684
30.345833333333267,119.56249999999987,104.28683000000001
30.345833333333267,119.57083333333321,104.28685
30.345833333333267,119.57916666666655,104.28683000000001
30.345833333333267,119.58749999999986,104.28683000000001
30.345833333333267,119.5958333333332,104.286835
30.345833333333267,119.6041666666665,104.28684
30.345833333333267,119.61249999999987,104.28683000000001
30.345833333333267,119.62083333333321,104.28685
30.345833333333267,119.6291666666665,155.07848
30.345833333333267,119.63749999999986,190.78479
30.345833333333267,119.6458333333332,202.81099
30.345833333333267,119.65416666666651,202.81099999999998
30.345833333333267,119.66249999999985,202.81097
30.345833333333267,119.6708333333332,202.81101999999998
30.345833333333267,119.6791666666665,202.81096000000002
30.345833333333267,119.68749999999987,202.81099999999998
30.345833333333267,119.69583333333321,202.81099
30.345833333333267,119.70416666666655,202.81099999999998
30.345833333333267,119.71249999999986,202.81097
30.345833333333267,119.7208333333332,202.23955
30.345833333333267,119.7291666666665,200.97966
30.345833333333267,119.73749999999987,199.81583999999998
30.345833333333267,119.74583333333321,199.81583999999998
30.345833333333267,119.7541666666665,199.81583999999998
30.345833333333267,119.76249999999986,199.81583
30.345833333333267,119.7708333333332,199.81586000000001
30.345833333333267,119.77916666666651,199.8158
30.345833333333267,119.78749999999985,199.81583999999998
30.345833333333267,119.7958333333332,203.6719
30.345833333333267,119.8041666666665,224.94519
30.345833333333267,119.81249999999987,258.4902
30.345833333333267,119.82083333333321,258.4902
30.345833333333267,119.82916666666655,258.49014
30.345833333333267,119.83749999999986,258.49023
30.345833333333267,119.8458333333332,258.49017000000003
30.345833333333267,119.8541666666665,258.4902
30.345833333333267,119.86249999999987,258.4902
30.345833333333267,119.87083333333321,258.4902
30.345833333333267,119.8791666666665,258.49014
30.345833333333267,119.88749999999986,258.49023
30.345833333333267,119.8958333333332,258.49017000000003
30.345833333333267,119.90416666666651,258.4902
30.345833333333267,119.91249999999985,258.4902
30.345833333333267,119.9208333333332,481.4613
30.345833333333267,119.9291666666665,852.1178
30.345833333333267,119.93749999999987,415.31622000000004
30.345833333333267,119.94583333333321,455.10254000000003
30.345833333333267,119.95416666666655,455.8329
30.345833333333267,119.96249999999986,446.30753
30.345833333333267,119.9708333333332,436.8151
30.345833333333267,119.9791666666665,523.2524
30.345833333333267,119.98749999999987,527.2261
30.345833333333267,119.99583333333321,533.1967
30.345833333333267,120.0041666666665,739.0597
30.345833333333267,120.01249999999986,1489.0192
30.345833333333267,120.0208333333332,1489.0193
30.345833333333267,120.02916666666651,2300.9426
30.345833333333267,120.03749999999985,2903.131
30.345833333333267,120.0458333333332,3449.1958
30.345833333333267,120.0541666666665,3449.1963
30.345833333333267,120.06249999999987,3449.196
30.345833333333267,120.07083333333321,3449.1963
30.345833333333267,120.07916666666655,3449.1956
30.345833333333267,120.08749999999986,3449.1963
30.345833333333267,120.0958333333332,3449.1958
30.345833333333267,120.1041666666665,6897.664000000001
30.345833333333267,120.11249999999987,7912.095
30.345833333333267,120.12083333333321,7214.7407
30.345833333333267,120.1291666666665,7119.2876
30.345833333333267,120.13749999999986,6592.7817
30.345833333333267,120.1458333333332,6066.142
30.345833333333267,120.15416666666651,5538.9985
30.345833333333267,120.16249999999985,5060.28
30.345833333333267,120.1708333333332,5137.059
30.345833333333267,120.1791666666665,3860.4827
30.345833333333267,120.18749999999987,3735.4683
30.345833333333267,120.19583333333321,3829.868
30.345833333333267,120.20416666666655,4035.8643
30.345833333333267,120.21249999999986,2690.3516
30.345833333333267,120.2208333333332,2682.0127
30.345833333333267,120.2291666666665,2682.0122
30.337499999999935,118.3458333333332,65.46284
30.337499999999935,118.3541666666665,65.46282
30.337499999999935,118.36249999999987,65.89527
30.337499999999935,118.37083333333321,93.49296
30.337499999999935,118.3791666666665,93.77537
30.337499999999935,118.38749999999986,93.77535
30.337499999999935,118.3958333333332,93.77537
30.337499999999935,118.40416666666651,93.77535
30.337499999999935,118.41249999999987,93.77537
30.337499999999935,118.4208333333332,93.77534
30.337499999999935,118.4291666666665,93.77537
30.337499999999935,118.43749999999987,94.84968
30.337499999999935,118.44583333333321,102.22433000000001
30.337499999999935,118.45416666666655,102.22431
30.337499999999935,118.46249999999986,102.224335
30.337499999999935,118.4708333333332,102.224304
30.337499999999935,118.4791666666665,102.22433000000001
30.337499999999935,118.48749999999987,102.22431
30.337499999999935,118.49583333333321,102.224335
30.337499999999935,118.5041666666665,102.22431
30.337499999999935,118.51249999999986,102.224335
30.337499999999935,118.5208333333332,102.2243
30.337499999999935,118.52916666666651,102.224335
30.337499999999935,118.53749999999987,102.22431
30.337499999999935,118.5458333333332,102.224335
30.337499999999935,118.5541666666665,138.35193999999998
30.337499999999935,118.56249999999987,309.23953
30.337499999999935,118.57083333333321,309.2394
30.337499999999935,118.57916666666655,309.23953
30.337499999999935,118.58749999999986,309.23947000000004
30.337499999999935,118.5958333333332,294.58536000000004
30.337499999999935,118.6041666666665,128.0454
30.337499999999935,118.61249999999987,110.311485
30.337499999999935,118.62083333333321,79.73701
30.337499999999935,118.6291666666665,68.00381999999999
30.337499999999935,118.63749999999986,68.042015
30.337499999999935,118.6458333333332,68.04202
30.337499999999935,118.65416666666651,54.42592
30.337499999999935,118.66249999999987,59.5836
30.337499999999935,118.6708333333332,68.042015
30.337499999999935,118.6791666666665,68.04202
30.337499999999935,118.68749999999987,68.042015
30.337499999999935,118.69583333333321,47.80558
30.337499999999935,118.70416666666655,38.422348
30.337499999999935,118.71249999999986,38.422348
30.337499999999935,118.7208333333332,38.422348
30.337499999999935,118.7291666666665,38.42235
30.337499999999935,118.73749999999987,38.422348
30.337499999999935,118.74583333333321,38.42235
30.337499999999935,118.7541666666665,38.422348
30.337499999999935,118.76249999999986,38.422348
30.337499999999935,118.7708333333332,38.422348
30.337499999999935,118.77916666666651,38.42235
30.337499999999935,118.78749999999987,38.422348
30.337499999999935,118.7958333333332,38.42235
30.337499999999935,118.8041666666665,38.422348
30.337499999999935,118.81249999999987,38.422348
30.337499999999935,118.82083333333321,38.422348
30.337499999999935,118.82916666666655,38.42235
30.337499999999935,118.83749999999986,38.422348
30.337499999999935,118.8458333333332,38.42235
30.337499999999935,118.8541666666665,38.422348
30.337499999999935,118.86249999999987,38.422348
30.337499999999935,118.87083333333321,38.422348
30.337499999999935,118.8791666666665,38.438255
30.337499999999935,118.88749999999986,40.210266
30.337499999999935,118.8958333333332,40.515198
30.337499999999935,118.90416666666651,58.540237
30.337499999999935,118.91249999999987,93.11415
30.337499999999935,118.9208333333332,115.340195
30.337499999999935,118.9291666666665,115.41033
30.337499999999935,118.93749999999987,115.41033999999999
30.337499999999935,118.94583333333321,115.410324
30.337499999999935,118.95416666666655,115.41033
30.337499999999935,118.96249999999986,115.41033
30.337499999999935,118.9708333333332,115.41033
30.337499999999935,118.9791666666665,115.41033999999999
30.337499999999935,118.98749999999987,115.41033
30.337499999999935,118.99583333333321,114.87964
30.337499999999935,119.0041666666665,34.56345
30.337499999999935,119.01249999999986,24.935451999999998
30.337499999999935,119.0208333333332,24.935453
30.337499999999935,119.02916666666651,24.935453
30.337499999999935,119.03749999999987,24.935453
30.337499999999935,119.0458333333332,24.935453
30.337499999999935,119.0541666666665,24.935453
30.337499999999935,119.06249999999987,24.935451999999998
30.337499999999935,119.07083333333321,24.935453
30.337499999999935,119.07916666666655,24.935453
30.337499999999935,119.08749999999986,28.557205
30.337499999999935,119.0958333333332,40.864090000000004
30.337499999999935,119.1041666666665,55.85234499999999
30.337499999999935,119.11249999999987,55.85234499999999
30.337499999999935,119.12083333333321,55.852340000000005
30.337499999999935,119.1291666666665,55.852352
30.337499999999935,119.13749999999986,55.852340000000005
30.337499999999935,119.1458333333332,55.852352
30.337499999999935,119.15416666666651,55.852340000000005
30.337499999999935,119.16249999999987,55.85234499999999
30.337499999999935,119.1708333333332,55.852340000000005
30.337499999999935,119.1791666666665,55.852352
30.337499999999935,119.18749999999987,54.54682
30.337499999999935,119.19583333333321,26.4762
30.337499999999935,119.20416666666655,26.459894
30.337499999999935,119.21249999999986,26.459896
30.337499999999935,119.2208333333332,26.459894
30.337499999999935,119.2291666666665,26.4599
30.337499999999935,119.23749999999987,26.459894
30.337499999999935,119.24583333333321,37.876488
30.337499999999935,119.2541666666665,42.825474
30.337499999999935,119.26249999999986,42.82548
30.337499999999935,119.2708333333332,42.825474
30.337499999999935,119.27916666666651,42.82548
30.337499999999935,119.28749999999985,42.825466
30.337499999999935,119.2958333333332,42.82548
30.337499999999935,119.3041666666665,42.825474
30.337499999999935,119.31249999999987,42.82548
30.337499999999935,119.32083333333321,42.825474
30.337499999999935,119.32916666666655,42.82548
30.337499999999935,119.33749999999986,42.825466
30.337499999999935,119.3458333333332,42.82548
30.337499999999935,119.3541666666665,42.825474
30.337499999999935,119.36249999999987,42.82548
30.337499999999935,119.37083333333321,42.825474
30.337499999999935,119.3791666666665,42.82548
30.337499999999935,119.38749999999986,42.825466
30.337499999999935,119.3958333333332,44.69818
30.337499999999935,119.40416666666651,46.18949
30.337499999999935,119.41249999999985,47.126442
30.337499999999935,119.4208333333332,47.574375
30.337499999999935,119.4291666666665,50.91987
30.337499999999935,119.43749999999987,50.91985
30.337499999999935,119.44583333333321,50.91987
30.337499999999935,119.45416666666655,50.919857
30.337499999999935,119.46249999999986,50.919865
30.337499999999935,119.4708333333332,50.91986
30.337499999999935,119.4791666666665,50.919865
30.337499999999935,119.48749999999987,50.919857
30.337499999999935,119.49583333333321,50.91986
30.337499999999935,119.5041666666665,50.91986
30.337499999999935,119.51249999999986,50.919865
30.337499999999935,119.5208333333332,50.91986
30.337499999999935,119.52916666666651,68.097595
30.337499999999935,119.53749999999985,97.28905
30.337499999999935,119.5458333333332,104.29568499999999
30.337499999999935,119.5541666666665,104.29571
30.337499999999935,119.56249999999987,104.29568499999999
30.337499999999935,119.57083333333321,104.29571
30.337499999999935,119.57916666666655,104.29568499999999
30.337499999999935,119.58749999999986,104.29569000000001
30.337499999999935,119.5958333333332,101.6592
30.337499999999935,119.6041666666665,66.43003
30.337499999999935,119.61249999999987,104.29568499999999
30.337499999999935,119.62083333333321,104.29571
30.337499999999935,119.6291666666665,104.29568499999999
30.337499999999935,119.63749999999986,157.83491999999998
30.337499999999935,119.6458333333332,186.61275
30.337499999999935,119.65416666666651,195.93813
30.337499999999935,119.66249999999985,202.82822
30.337499999999935,119.6708333333332,202.82825
30.337499999999935,119.6791666666665,202.82818999999998
30.337499999999935,119.68749999999987,202.82825
30.337499999999935,119.69583333333321,202.82822
30.337499999999935,119.70416666666655,202.82825
30.337499999999935,119.71249999999986,202.82822
30.337499999999935,119.7208333333332,202.82825
30.337499999999935,119.7291666666665,201.93733
30.337499999999935,119.73749999999987,199.83284
30.337499999999935,119.74583333333321,199.8328
30.337499999999935,119.7541666666665,199.83284
30.337499999999935,119.76249999999986,199.8328
30.337499999999935,119.7708333333332,199.83284
30.337499999999935,119.77916666666651,199.83278
30.337499999999935,119.78749999999985,199.83284
30.337499999999935,119.7958333333332,199.8328
30.337499999999935,119.8041666666665,206.12108
30.337499999999935,119.81249999999987,226.16826
30.337499999999935,119.82083333333321,258.51218
30.337499999999935,119.82916666666655,258.51212000000004
30.337499999999935,119.83749999999986,258.51218
30.337499999999935,119.8458333333332,258.51215
30.337499999999935,119.8541666666665,258.51218
30.337499999999935,119.86249999999987,258.51215
30.337499999999935,119.87083333333321,258.51218
30.337499999999935,119.8791666666665,258.51212000000004
30.337499999999935,119.88749999999986,258.51218
30.337499999999935,119.8958333333332,258.51215
30.337499999999935,119.90416666666651,258.51218
30.337499999999935,119.91249999999985,258.51215
30.337499999999935,119.9208333333332,659.8082
30.337499999999935,119.9291666666665,1124.3679
